dt,date,close,equity,cash,base_shares,t_shares,t_slots
2025-04-23 15:00:00,2025-04-23,35.6,958605.632435057,300005.63243505696,18500,0,0
2025-04-24 11:30:00,2025-04-24,35.960762711864405,965279.7426045485,300005.63243505696,18500,0,0
2025-04-24 15:00:00,2025-04-24,35.97,965450.632435057,300005.63243505696,18500,0,0
2025-04-25 11:30:00,2025-04-25,35.62838934850051,959130.8353823165,300005.63243505696,18500,0,0
2025-04-25 15:00:00,2025-04-25,35.73,961010.632435057,300005.63243505696,18500,0,0
2025-04-28 11:30:00,2025-04-28,35.34939473684211,953969.435066636,300005.63243505696,18500,0,0
2025-04-28 15:00:00,2025-04-28,35.1,949355.632435057,300005.63243505696,18500,0,0
2025-04-29 11:30:00,2025-04-29,35.23915599686438,951930.0183770481,300005.63243505696,18500,0,0
2025-04-29 15:00:00,2025-04-29,35.35,953980.632435057,300005.63243505696,18500,0,0
2025-04-30 11:30:00,2025-04-30,35.444663185378595,955731.9013645609,300005.63243505696,18500,0,0
2025-04-30 15:00:00,2025-04-30,35.38,954535.632435057,300005.63243505696,18500,0,0
2025-05-06 11:30:00,2025-05-06,35.374568448500646,954435.1487323189,300005.63243505696,18500,0,0
2025-05-06 15:00:00,2025-05-06,35.43,955460.632435057,300005.63243505696,18500,0,0
2025-05-07 11:30:00,2025-05-07,35.49671480144404,956694.8562617718,300005.63243505696,18500,0,0
2025-05-07 15:00:00,2025-05-07,35.82,962675.632435057,300005.63243505696,18500,0,0
2025-05-08 11:30:00,2025-05-08,35.74856031128405,961353.998193812,300005.63243505696,18500,0,0
2025-05-08 15:00:00,2025-05-08,35.61,958790.632435057,300005.63243505696,18500,0,0
2025-05-09 11:30:00,2025-05-09,35.81533470648816,962589.3245050879,300005.63243505696,18500,0,0
2025-05-09 15:00:00,2025-05-09,35.88,963785.632435057,300005.63243505696,18500,0,0
2025-05-12 11:30:00,2025-05-12,35.5276244813278,957266.6853396213,300005.63243505696,18500,0,0
2025-05-12 15:00:00,2025-05-12,35.62,958975.632435057,300005.63243505696,18500,0,0
2025-05-13 11:30:00,2025-05-13,36.08847375160052,967642.3968396665,300005.63243505696,18500,0,0
2025-05-13 15:00:00,2025-05-13,36.07,967300.632435057,300005.63243505696,18500,0,0
2025-05-14 11:30:00,2025-05-14,36.16989562118126,969148.7014269104,300005.63243505696,18500,0,0
2025-05-14 15:00:00,2025-05-14,36.29,971370.632435057,300005.63243505696,18500,0,0
2025-05-15 11:30:00,2025-05-15,36.91761357963055,982981.4836582221,300005.63243505696,18500,0,0
2025-05-15 15:00:00,2025-05-15,37.01,984690.632435057,300005.63243505696,18500,0,0
2025-05-16 11:30:00,2025-05-16,36.39457678661936,973305.3029875151,300005.63243505696,18500,0,0
2025-05-16 15:00:00,2025-05-16,36.45,974330.632435057,300005.63243505696,18500,0,0
2025-05-19 11:30:00,2025-05-19,36.3747371107708,972938.2689843168,300005.63243505696,18500,0,0
2025-05-19 15:00:00,2025-05-19,36.19,969520.632435057,300005.63243505696,18500,0,0
2025-05-20 11:30:00,2025-05-20,36.142283524904215,968637.877645785,300005.63243505696,18500,0,0
2025-05-20 15:00:00,2025-05-20,36.17,969150.632435057,300005.63243505696,18500,0,0
2025-05-21 11:30:00,2025-05-21,37.233975062344136,988834.1710884235,300005.63243505696,18500,0,0
2025-05-21 15:00:00,2025-05-21,37.04,985245.632435057,300005.63243505696,18500,0,0
2025-05-22 11:30:00,2025-05-22,37.246099009900995,989058.4641182254,300005.63243505696,18500,0,0
2025-05-22 15:00:00,2025-05-22,37.32,990425.632435057,300005.63243505696,18500,0,0
2025-05-23 11:30:00,2025-05-23,36.8085516372796,980963.8377247296,300005.63243505696,18500,0,0
2025-05-23 15:00:00,2025-05-23,36.67,978400.632435057,300005.63243505696,18500,0,0
2025-05-26 11:30:00,2025-05-26,36.48066868533939,974898.0031138357,300005.63243505696,18500,0,0
2025-05-26 15:00:00,2025-05-26,36.61,977290.632435057,300005.63243505696,18500,0,0
2025-05-27 11:30:00,2025-05-27,36.62086032388664,977491.5484269598,300005.63243505696,18500,0,0
2025-05-27 15:00:00,2025-05-27,36.51,975440.632435057,300005.63243505696,18500,0,0
2025-05-28 11:30:00,2025-05-28,37.03868877166541,985221.3747108671,300005.63243505696,18500,0,0
2025-05-28 15:00:00,2025-05-28,36.78,980435.632435057,300005.63243505696,18500,0,0
2025-05-29 11:30:00,2025-05-29,36.81543101281729,981091.1061721769,300005.63243505696,18500,0,0
2025-05-29 15:00:00,2025-05-29,36.76,980065.632435057,300005.63243505696,18500,0,0
2025-05-30 11:30:00,2025-05-30,36.77091506572295,980267.5611509316,300005.63243505696,18500,0,0
2025-05-30 15:00:00,2025-05-30,36.54,975995.632435057,300005.63243505696,18500,0,0
2025-06-03 11:30:00,2025-06-03,36.22618330354863,970190.0235507067,300005.63243505696,18500,0,0
2025-06-03 15:00:00,2025-06-03,36.18,969335.632435057,300005.63243505696,18500,0,0
2025-06-04 11:30:00,2025-06-04,36.169926189870196,969149.2669476556,300005.63243505696,18500,0,0
2025-06-04 15:00:00,2025-06-04,36.29,971370.632435057,300005.63243505696,18500,0,0
2025-06-05 11:30:00,2025-06-05,36.35541984732824,972580.8996106294,300005.63243505696,18500,0,0
2025-06-05 15:00:00,2025-06-05,36.3,971555.632435057,300005.63243505696,18500,0,0
2025-06-06 11:30:00,2025-06-06,36.5115225088518,975468.7988488153,300005.63243505696,18500,0,0
2025-06-06 15:00:00,2025-06-06,36.53,975810.632435057,300005.63243505696,18500,0,0
2025-06-09 11:30:00,2025-06-09,36.53618987341772,975925.1450932848,300005.63243505696,18500,0,0
2025-06-09 15:00:00,2025-06-09,36.49,975070.632435057,300005.63243505696,18500,0,0
2025-06-10 11:30:00,2025-06-10,36.67619167717529,978515.1784627999,300005.63243505696,18500,0,0
2025-06-10 15:00:00,2025-06-10,36.63,977660.632435057,300005.63243505696,18500,0,0
2025-06-11 11:30:00,2025-06-11,36.77160453400504,980280.3163141502,300005.63243505696,18500,0,0
2025-06-11 15:00:00,2025-06-11,36.67,978400.632435057,300005.63243505696,18500,0,0
2025-06-12 11:30:00,2025-06-12,36.29021014864172,971374.5201849288,300005.63243505696,18500,0,0
2025-06-12 15:00:00,2025-06-12,36.05,966930.632435057,300005.63243505696,18500,0,0
2025-06-13 11:30:00,2025-06-13,36.32543046357617,972026.096011216,300005.63243505696,18500,0,0
2025-06-13 15:00:00,2025-06-13,36.27,971000.632435057,300005.63243505696,18500,0,0
2025-06-16 11:30:00,2025-06-16,35.95839651639345,965235.9679883358,300005.63243505696,18500,0,0
2025-06-16 15:00:00,2025-06-16,36.06,967115.632435057,300005.63243505696,18500,0,0
2025-06-17 11:30:00,2025-06-17,36.129718987341775,968405.4337008798,300005.63243505696,18500,0,0
2025-06-17 15:00:00,2025-06-17,36.49,975070.632435057,300005.63243505696,18500,0,0
2025-06-18 11:30:00,2025-06-18,36.53484191738908,975900.2079067549,300005.63243505696,18500,0,0
2025-06-18 15:00:00,2025-06-18,36.23,970260.632435057,300005.63243505696,18500,0,0
2025-06-19 11:30:00,2025-06-19,35.99274942878903,965871.496867654,300005.63243505696,18500,0,0
2025-06-19 15:00:00,2025-06-19,36.39,973220.632435057,300005.63243505696,18500,0,0
2025-06-20 11:30:00,2025-06-20,36.37457910750507,972935.3459239007,300005.63243505696,18500,0,0
2025-06-20 15:00:00,2025-06-20,36.43,973960.632435057,300005.63243505696,18500,0,0
2025-06-23 11:30:00,2025-06-23,36.736102885821836,979623.5358227609,300005.63243505696,18500,0,0
2025-06-23 15:00:00,2025-06-23,36.81,980990.632435057,300005.63243505696,18500,0,0
2025-06-24 11:30:00,2025-06-24,36.81,980990.632435057,300005.63243505696,18500,0,0
2025-06-24 15:00:00,2025-06-24,36.81,980990.632435057,300005.63243505696,18500,0,0
2025-06-25 11:30:00,2025-06-25,36.82210211706103,981214.521600686,300005.63243505696,18500,0,0
2025-06-25 15:00:00,2025-06-25,37.09,986170.6324350571,300005.63243505696,18500,0,0
