date,portfolio_value,daily_returns,cumulative_returns,running_max,drawdown
2022-10-10,100000.0,0.0,1.0,100000.0,0.0
2022-10-11,100000.0,0.0,1.0,100000.0,0.0
2022-10-12,100000.0,0.0,1.0,100000.0,0.0
2022-10-13,100000.0,0.0,1.0,100000.0,0.0
2022-10-14,100000.0,0.0,1.0,100000.0,0.0
2022-10-17,100000.0,0.0,1.0,100000.0,0.0
2022-10-18,100000.0,0.0,1.0,100000.0,0.0
2022-10-19,100000.0,0.0,1.0,100000.0,0.0
2022-10-20,100000.0,0.0,1.0,100000.0,0.0
2022-10-21,100000.0,0.0,1.0,100000.0,0.0
2022-10-24,96783.53910985004,-0.032164608901499525,0.9678353910985004,100000.0,-0.032164608901499595
2022-10-25,94696.79595913833,-0.021560930401018363,0.9469679595913832,100000.0,-0.05303204040861674
2022-10-26,98579.54037889144,0.04100185629753006,0.9857954037889144,100000.0,-0.014204596211085592
2022-10-27,98579.54037889144,0.0,0.9857954037889144,100000.0,-0.014204596211085592
2022-10-28,98579.54037889144,0.0,0.9857954037889144,100000.0,-0.014204596211085592
2022-10-31,98579.54037889144,0.0,0.9857954037889144,100000.0,-0.014204596211085592
2022-11-01,101673.62042809816,0.03138663496821548,1.0167362042809815,101673.62042809816,0.0
2022-11-02,102848.99383062078,0.01156025916627823,1.0284899383062078,102848.99383062078,0.0
2022-11-03,103112.90515377064,0.002566007826819261,1.0311290515377065,103112.90515377064,0.0
2022-11-04,102996.91324018547,-0.0011249020034125867,1.0299691324018547,103112.90515377064,-0.00112490200341257
2022-11-07,103053.15596410155,0.0005460622279516528,1.0305315596410154,103112.90515377064,-0.0005794540419551626
2022-11-08,102116.50604192044,-0.009088997939154778,1.0211650604192044,103112.90515377064,-0.009663185324516727
2022-11-09,101272.15904608305,-0.008268467347392028,1.0127215904608304,103112.90515377064,-0.01785175293958129
2022-11-10,100544.21454318427,-0.007188002208657673,1.0054421454318427,103112.90515377064,-0.024911436708680908
2022-11-11,104606.4682273755,0.040402659692035076,1.046064682273755,104606.4682273755,0.0
2022-11-14,106288.34935457484,0.016078175238108006,1.0628834935457483,106288.34935457484,0.0
2022-11-15,107502.47348865177,0.011422927738078292,1.0750247348865176,107502.47348865177,0.0
2022-11-16,106817.9695187106,-0.006367332282949104,1.0681796951871059,107502.47348865177,-0.006367332282949097
2022-11-17,105915.38179989166,-0.008449774161461024,1.0591538179989166,107502.47348865177,-0.014763303924608232
2022-11-18,105488.00167078325,-0.004035109177209696,1.0548800167078325,107502.47348865177,-0.018738841558665783
2022-11-21,104224.01390485033,-0.01198228941598195,1.0422401390485034,107502.47348865177,-0.030496596751771653
2022-11-22,105198.95363501752,0.009354271569863265,1.0519895363501752,107502.47348865177,-0.021427598629880976
2022-11-23,105228.59035617522,0.0002817206838436522,1.0522859035617522,107502.47348865177,-0.021151914543776386
2022-11-24,105228.59035617522,0.0,1.0522859035617522,107502.47348865177,-0.021151914543776386
2022-11-25,105228.59035617522,0.0,1.0522859035617522,107502.47348865177,-0.021151914543776386
2022-11-28,104806.82319081176,-0.004008104298802014,1.0480682319081176,107502.47348865177,-0.025075239762967584
2022-11-29,109091.58296323103,0.04088245060742306,1.0909158296323103,109091.58296323103,0.0
2022-11-30,109032.55080659183,-0.0005411247599102312,1.0903255080659182,109091.58296323103,-0.0005411247599102595
2022-12-01,109374.5528284133,0.0031366965121097565,1.093745528284133,109374.5528284133,0.0
2022-12-02,108375.5508881453,-0.009133769368047029,1.083755508881453,109374.5528284133,-0.009133769368047044
2022-12-05,110650.22498127696,0.02098881227814342,1.1065022498127697,110650.22498127696,0.0
2022-12-06,111544.84879534012,0.008085151333533524,1.1154484879534012,111544.84879534012,0.0
2022-12-07,111519.90720405568,-0.00022360146213648013,1.1151990720405567,111544.84879534012,-0.0002236014621365777
2022-12-08,111941.79131654787,0.003783038589874632,1.1194179131654787,111941.79131654787,0.0
2022-12-09,114306.68984268724,0.021126145100286455,1.1430668984268724,114306.68984268724,0.0
2022-12-12,111769.34948941336,-0.022197654019776508,1.1176934948941337,114306.68984268724,-0.022197654019776518
2022-12-13,112065.60909447694,0.002650633706082749,1.1206560909447694,114306.68984268724,-0.019605858163634596
2022-12-14,112423.45740050198,0.0031932035966836616,1.12423457400502,114306.68984268724,-0.016475260063754993
2022-12-15,112769.02399813027,0.003073794434174351,1.1276902399813027,114306.68984268724,-0.01345210719226627
2022-12-16,113125.60985090787,0.0031620904405762263,1.1312560985090787,114306.68984268724,-0.010332553531248307
2022-12-19,111868.28404190826,-0.011114422372234626,1.1186828404190827,114306.68984268724,-0.02133213553935285
2022-12-20,108652.0488154755,-0.028750197198232574,1.086520488154755,114306.68984268724,-0.049469029634169666
2022-12-21,109316.51794454001,0.00611556925348918,1.0931651794454,114306.68984268724,-0.04365599165731128
2022-12-22,111023.30736185197,0.015613280128240703,1.1102330736185198,114306.68984268724,-0.028724324756092302
2022-12-23,111023.30736185197,0.0,1.1102330736185198,114306.68984268724,-0.028724324756092302
2022-12-26,111023.30736185197,0.0,1.1102330736185198,114306.68984268724,-0.028724324756092302
2022-12-27,111023.30736185197,0.0,1.1102330736185198,114306.68984268724,-0.028724324756092302
2022-12-28,111023.30736185197,0.0,1.1102330736185198,114306.68984268724,-0.028724324756092302
2022-12-29,110654.86292408526,-0.003318622427323814,1.1065486292408526,114306.68984268724,-0.03194762199507084
2022-12-30,111325.66566275357,0.006062117117514476,1.1132566566275357,114306.68984268724,-0.02607917510371661
2023-01-03,112029.6607306246,0.006323744517312847,1.120296607306246,114306.68984268724,-0.01992034862698203
2023-01-04,113998.01587780761,0.01756994651546721,1.1399801587780762,114306.68984268724,-0.002700401571460329
2023-01-05,115105.47635509796,0.009714734671148941,1.1510547635509796,115105.47635509796,0.0
2023-01-06,115391.15506453483,0.0024818863401039216,1.1539115506453483,115391.15506453483,0.0
2023-01-09,116114.61234188065,0.006269607726356552,1.1611461234188065,116114.61234188065,0.0
2023-01-10,115844.9172382836,-0.002322662911735607,1.158449172382836,116114.61234188065,-0.0023226629117357126
2023-01-11,116238.75795244244,0.0033997237302068385,1.1623875795244243,116238.75795244244,0.0
2023-01-12,116387.82506138005,0.0012824217288918138,1.1638782506138006,116387.82506138005,0.0
2023-01-13,118278.46344754216,0.016244296902747674,1.1827846344754216,118278.46344754216,0.0
2023-01-16,119199.54996165691,0.007787440648679558,1.1919954996165691,119199.54996165691,0.0
2023-01-17,118284.07135538827,-0.007680218646489317,1.1828407135538828,119199.54996165691,-0.007680218646489273
2023-01-18,118172.59820538429,-0.0009424189472566501,1.1817259820538428,119199.54996165691,-0.008615399610174419
2023-01-19,118848.3601353001,0.005718431685333061,1.188483601353001,119199.54996165691,-0.0029462344989539166
2023-01-20,119227.33779013858,0.0031887495494850177,1.1922733779013859,119227.33779013858,0.0
2023-01-30,120931.87563824408,0.014296535339116425,1.2093187563824408,120931.87563824408,0.0
2023-01-31,119106.12774943592,-0.015097325491499876,1.1910612774943592,120931.87563824408,-0.01509732549149986
2023-02-01,120549.20629783787,0.012115905165163013,1.2054920629783787,120931.87563824408,-0.003164338090239565
2023-02-02,120082.257269088,-0.0038735139209144396,1.20082257269088,120931.87563824408,-0.007025594903510992
2023-02-03,117789.80374345966,-0.019090693144543924,1.1778980374345966,120931.87563824408,-0.025982164571594146
2023-02-06,115197.97890822552,-0.02200381317281937,1.1519797890822552,120931.87563824408,-0.047414271049354716
2023-02-07,114685.4789364443,-0.004448862528999009,1.146854789364443,120931.87563824408,-0.05165219400454241
2023-02-08,113365.75628477256,-0.01150732127476306,1.1336575628477257,120931.87563824408,-0.06256513688834879
2023-02-09,114420.74415302511,0.009306054163326305,1.144207441530251,120931.87563824408,-0.05384131727764137
2023-02-10,114420.74415302511,0.0,1.144207441530251,120931.87563824408,-0.05384131727764137
2023-02-13,117943.0041438739,0.03078340397907353,1.179430041438739,120931.87563824408,-0.024715332319090923
2023-02-14,118264.42607046943,0.002725230961587388,1.1826442607046943,120931.87563824408,-0.022057456346365294
2023-02-15,117960.03235602027,-0.002573840034261754,1.1796003235602026,120931.87563824408,-0.0245745240164288
2023-02-16,117733.49305076187,-0.0019204751027422085,1.1773349305076186,120931.87563824408,-0.026447804357635673
2023-02-17,116851.91377634376,-0.007487922523780194,1.1685191377634376,120931.87563824408,-0.033737687771461716
2023-02-20,119498.68907870074,0.02265067996595216,1.1949868907870074,120931.87563824408,-0.011851189374012288
2023-02-21,118566.15076490393,-0.007803753505468608,1.1856615076490393,120931.87563824408,-0.019562459118859496
2023-02-22,116994.46796262762,-0.013255746198530835,1.1699446796262762,120931.87563824408,-0.03255889032429158
2023-02-23,116707.79101068412,-0.0024503462166695967,1.1670779101068411,120931.87563824408,-0.034929455987236145
2023-02-24,115572.08029823833,-0.009731233044603016,1.1557208029823833,120931.87563824408,-0.04432078235550609
2023-02-27,114753.12331289204,-0.007086114425153056,1.1475312331289205,120931.87563824408,-0.051092834645475683
2023-02-28,115289.66648282125,0.004675630208915926,1.1528966648282126,120931.87563824408,-0.046656095637687314
2023-03-01,118277.8520709687,0.02591893687707647,1.182778520709687,120931.87563824408,-0.02194643515837487
2023-03-02,118277.8520709687,0.0,1.182778520709687,120931.87563824408,-0.02194643515837487
2023-03-03,118277.8520709687,0.0,1.182778520709687,120931.87563824408,-0.02194643515837487
2023-03-06,116691.8019746431,-0.013409527384500963,1.166918019746431,120931.87563824408,-0.0350616712196274
2023-03-07,116215.22007866354,-0.004084107777195145,1.1621522007866354,120931.87563824408,-0.039002583352713026
2023-03-08,115229.65556703586,-0.008480511510975619,1.1522965556703586,120931.87563824408,-0.047152333006608184
2023-03-09,114832.04826182779,-0.003450564034505499,1.1483204826182778,120931.87563824408,-0.0504401948966981
2023-03-10,114832.04826182779,0.0,1.1483204826182778,120931.87563824408,-0.0504401948966981
2023-03-13,114832.04826182779,0.0,1.1483204826182778,120931.87563824408,-0.0504401948966981
2023-03-14,114832.04826182779,0.0,1.1483204826182778,120931.87563824408,-0.0504401948966981
2023-03-15,114832.04826182779,0.0,1.1483204826182778,120931.87563824408,-0.0504401948966981
2023-03-16,114832.04826182779,0.0,1.1483204826182778,120931.87563824408,-0.0504401948966981
2023-03-17,114832.04826182779,0.0,1.1483204826182778,120931.87563824408,-0.0504401948966981
